,STNCode,Name of Monitoring Location,Type of Water Body,State Name,Temperature Min⁰C,Temperature Max⁰C,Dissolved Oxygen(mg/L)Min,Dissolved Oxygen(mg/L)Max,pH Min,pH Max,Conductivity(μmhos/cm)Min,Conductivity(μmhos/cm)Max,BOD(mg/L)Min,BOD(mg/L)Max,NitrateN+NitriteN(mg/L)Min,NitrateN+NitriteN(mg/L)Max,FecalColiform(MPN/100ml)Min,FecalColiform(MPN/100ml)Max,TotalColiform(MPN/100ml)Min,TotalColiform(MPN/100ml)Max,Year
1102,5050.0,"VENNA CHERUVU, JEEDIMETLA, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,27.0,30.0,0.3,3.1,7.1,7.8,1312.0,1604.0,5.0,16.0,7.8,52.0,9.0,63.0,130.0,540.0,2021
1103,5042.0,"YELLAMMA CHERUVU, KUKATPALLY,
MEDCHAL   MALKAGIRI",LAKE,TELANGANA,27.0,28.0,0.3,3.0,7.0,8.1,1027.0,2250.0,5.8,20.0,0.6,37.0,27.0,63.0,220.0,920.0,2021
1104,5031.0,"YERRA KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,22.0,29.0,0.3,3.8,7.2,8.0,740.0,1352.0,4.0,19.0,0.9,8.6,2.0,57.0,220.0,920.0,2021
1105,3076.0,"AMBER CHERUVU, KUKATPALLY, RANGA
REDDY",POND,TELANGANA,25.0,29.0,0.3,0.3,7.3,8.2,925.0,1500.0,7.8,12.0,2.0,6.4,33.0,79.0,350.0,430.0,2021
1106,2347.0,"ASANI KUNTA, KAJIPALLY, MEDAK",POND,TELANGANA,19.0,24.0,0.3,1.3,6.4,7.3,4750.0,15300.0,31.0,350.0,24.37,46.37,6.0,14.0,170.0,540.0,2021
1107,2346.0,"BHADRAKALI CHERUVU, BHADRAKALI
TEMPLE, WARANGAL",POND,TELANGANA,27.0,28.0,4.1,5.9,7.6,8.5,537.0,901.0,2.1,4.0,0.8,2.2,2.0,27.0,11.0,220.0,2021
1108,2357.0,DURGAM CHERUVU,POND,TELANGANA,26.0,30.0,2.0,3.6,7.3,8.5,705.0,944.0,2.4,6.0,0.8,5.4,7.0,57.0,240.0,430.0,2021
1109,3077.0,"KAPRA CHERUVU, KAPRA, RANGA
REDDY",POND,TELANGANA,21.0,29.0,0.6,3.2,7.0,8.3,1225.0,1609.0,3.2,8.0,1.0,4.6,15.0,53.0,210.0,540.0,2021
1110,4675.0,"LOTUS POND, HAKIMPET (V), SHAIK PET
(NEW MANDAL)",POND,TELANGANA,25.0,35.0,3.0,5.1,6.9,8.6,589.0,873.0,2.2,4.0,1.0,10.8,2.0,43.0,120.0,430.0,2021
1111,2344.0,"NALLA CHERUVU, RANGAREDDY",POND,TELANGANA,26.0,28.0,0.3,1.2,7.4,8.3,1046.0,1753.0,6.0,10.0,0.3,4.8,21.0,47.0,430.0,540.0,2021
1112,4665.0,"OUTLET OF KTPP ASH POND JOINING TO
MORANCHA VAGU, CHELPUR, GHANPUR",POND,TELANGANA,27.0,28.0,3.0,5.4,7.2,8.4,566.0,996.0,2.1,3.9,0.3,1.8,2.0,4.0,10.0,130.0,2021
1113,2359.0,PEDDA CHERUVU,POND,TELANGANA,26.0,30.0,0.3,1.2,7.2,8.5,1163.0,1665.0,6.0,12.0,2.4,26.0,33.0,63.0,430.0,920.0,2021
1114,4236.0,"PEDDA CHERUVU (NACHARAM
CHERUVU)",POND,TELANGANA,20.0,29.0,1.0,2.0,7.4,7.9,1144.0,1605.0,4.0,6.0,10.2,28.8,43.0,58.0,430.0,540.0,2021
1115,3078.0,"PRAGATHINAGAR CHERUVU,
KUKATPALLY, RANGA REDDY",POND,TELANGANA,25.0,29.0,0.3,1.8,7.2,8.0,1020.0,1505.0,4.2,15.0,1.6,9.0,4.0,47.0,350.0,540.0,2021
1116,3075.0,"RANGADHAMUNI CHERUVU, RANGA
REDDY",POND,TELANGANA,24.0,28.0,0.3,2.2,7.2,8.4,628.0,1679.0,4.0,11.0,1.1,7.6,11.0,63.0,350.0,540.0,2021
1117,2345.0,"SAI CHERUVU, NEAR TANNERY
INDUSTRIES, DESAIPET, WARANGAL",POND,TELANGANA,27.0,28.0,0.3,3.0,7.5,8.5,1450.0,7050.0,4.0,32.0,1.1,14.0,2.0,31.0,120.0,350.0,2021
1118,4238.0,"AMEENPUR CHERUVU, AMEENPUR (V &
M) SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,26.0,5.0,6.0,6.5,7.5,998.0,1347.0,3.2,6.0,9.13,13.17,4.0,12.0,79.0,170.0,2021
1119,1464.0,BIBINAGAR TANK,TANK,TELANGANA,18.0,22.0,5.0,6.2,7.1,7.5,598.0,1004.0,2.2,4.5,5.11,12.12,4.0,12.0,36.0,49.0,2021
1120,4703.0,"BULBUL KUNTA, LAXMI NAGAR (V),
RAJENDRANAGAR",TANK,TELANGANA,26.0,33.0,0.3,0.3,7.0,8.4,1305.0,2234.0,7.4,19.0,2.8,23.0,25.0,84.0,350.0,920.0,2021
1121,3085.0,"CHINNA WADDEPALLY TANK,
WARANGAL",TANK,TELANGANA,28.0,28.0,0.3,4.6,7.0,8.4,706.0,1355.0,3.8,18.0,1.4,12.0,13.0,47.0,110.0,540.0,2021
1122,4241.0,"CHITKUL TANK, CHITKUL (V) PATANCHERU (M) SANGAREDDY
DISTRICT",TANK,TELANGANA,26.0,26.0,4.6,6.3,6.7,7.5,795.0,1687.0,3.2,6.0,10.1,15.13,4.0,11.0,49.0,140.0,2021
1123,1447.0,"DHARMASAGAR TANK NEAR
WARANGAL",TANK,TELANGANA,27.0,29.0,5.1,6.2,7.9,8.5,253.0,502.0,2.0,2.1,0.3,2.6,2.0,17.0,14.0,280.0,2021
1124,4233.0,"GADDAPOTHARAM CHERUVU, GADDAPOTHARAM VILLAGE, JINNARAM
MANDAL, SANGAREDDY DIST",TANK,TELANGANA,24.0,34.0,4.0,5.4,6.7,7.4,3530.0,5140.0,10.0,15.0,10.15,24.18,12.0,27.0,110.0,240.0,2021
1125,1780.0,"GANDIGUDEM TANK , MEDAK DISTRICT",TANK,TELANGANA,19.0,24.0,5.0,6.2,6.8,7.5,1140.0,1802.0,5.2,8.0,9.13,14.2,4.0,10.0,70.0,140.0,2021
1126,4228.0,"IBRAHIM CHERUVU, RAJENDRA NAGAR",TANK,TELANGANA,26.0,33.0,0.3,1.2,7.1,8.4,992.0,2097.0,5.6,20.0,2.4,14.6,11.0,63.0,350.0,540.0,2021
1127,4243.0,"ISNAPUR TANK, ISNAPUR (V) PATANCHERU 9M) SANGAREDDY
DISTRICT",TANK,TELANGANA,24.0,25.0,3.7,5.4,6.8,7.5,2186.0,5400.0,8.0,22.0,13.18,23.28,13.0,20.0,110.0,280.0,2021
1128,4225.0,"JOGULAMBA TEMPLE, GADWAL",TANK,TELANGANA,22.0,30.0,3.6,6.0,7.3,8.2,471.0,1488.0,2.1,4.2,1.2,3.7,2.0,33.0,17.0,430.0,2021
1129,2348.0,"KAJIPALLY TANK, KAJIPALLY, MEDAK",TANK,TELANGANA,20.0,25.0,4.0,5.6,7.0,7.3,1428.0,3964.0,5.0,10.0,12.2,21.15,2.0,8.0,39.0,63.0,2021
1130,4230.0,"KISTAIPALLY TANK, KAZIPET,
WARANGAL",TANK,TELANGANA,25.0,34.0,4.1,5.4,7.2,7.5,2248.0,4810.0,5.4,6.6,12.12,16.1,6.0,9.0,63.0,150.0,2021
1131,1783.0,"KISTAREDDYPET TANK , MEDAK DIST.",TANK,TELANGANA,19.0,23.0,5.0,6.2,6.6,7.6,1624.0,2895.0,5.4,9.5,13.1,26.1,2.0,8.0,38.0,84.0,2021
1132,4232.0,"KOMATI CHERUVU, SIDDIPET TOWN,
SIDIPET DISTRICT",TANK,TELANGANA,25.0,34.0,5.4,6.5,7.0,7.5,495.0,893.0,2.7,23.0,5.07,11.1,2.0,6.0,31.0,47.0,2021
1133,4248.0,"KOTI CHERUVU, HANAMKONDA,
WARANGAL",TANK,TELANGANA,27.0,28.0,1.5,4.0,6.8,8.4,788.0,1090.0,2.1,6.0,2.2,5.2,2.0,27.0,21.0,430.0,2021
1134,4242.0,"LAKADARAM CHERUVU, LAKADARAM
(V) PATANCHERU (M) SANGAREDDY
DISTRICT",TANK,TELANGANA,25.0,26.0,4.3,5.8,7.0,7.4,585.0,1439.0,4.0,6.0,3.1,14.17,4.0,9.0,43.0,94.0,2021
1135,4700.0,"LARGE TANK, SAROORNAGAR (V)",TANK,TELANGANA,28.0,35.0,0.3,0.3,7.1,8.3,1244.0,1615.0,12.0,22.0,1.8,18.0,15.0,47.0,120.0,540.0,2021
1136,4239.0,"MAHABOOBSAGAR TANK SANGAREDDY
(V & M) SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,25.0,5.0,6.3,6.8,7.5,570.0,1347.0,4.0,6.0,6.12,11.18,6.0,10.0,58.0,170.0,2021
1137,2358.0,MALLAPUR TANK,TANK,TELANGANA,25.0,27.0,0.3,0.3,7.0,8.2,1724.0,2496.0,7.6,18.0,0.7,14.6,17.0,94.0,350.0,540.0,2021
1138,4245.0,"MALLEPALLY TANK MALLEPALLY (V)
KONDAPUR (M) SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,24.0,5.4,6.4,6.9,7.4,642.0,1457.0,2.1,5.0,6.1,12.13,6.0,12.0,47.0,70.0,2021
1139,4247.0,"MUCHARLA NAGARAM CHERUVU,
WARANGAL",TANK,TELANGANA,27.0,29.0,2.6,5.7,7.4,8.6,420.0,1221.0,2.1,4.0,0.6,6.8,7.0,34.0,150.0,350.0,2021
1140,4237.0,"MULLAKATWA CHERUVU, JI TECH CITY,
MADHAPUR,",TANK,TELANGANA,28.0,33.0,0.3,0.3,7.0,7.9,921.0,3030.0,6.0,14.0,2.5,31.8,17.0,33.0,280.0,1600.0,2021
1141,4240.0,"MUTHANGI TANK, MUTHANGI (V), PATANCHERU (M) SANGAREDDY
DISTRICT",TANK,TELANGANA,24.0,26.0,4.5,6.2,6.8,7.5,420.0,1709.0,2.2,5.7,4.1,12.11,2.0,7.0,26.0,70.0,2021
1142,4704.0,"PEDDA CHERUVU, MANSOORABAD (V),
SAROORNAGAR",TANK,TELANGANA,27.0,35.0,0.3,4.6,6.9,8.4,427.0,1178.0,2.1,8.0,1.4,6.0,4.0,58.0,220.0,430.0,2021
1143,2343.0,"PREMAJIPET TANK, KATTEDAN,
RANGAREDDY",TANK,TELANGANA,24.0,29.0,0.3,2.6,7.4,8.4,1921.0,4320.0,5.2,26.0,2.4,12.0,4.0,21.0,280.0,540.0,2021
1144,4249.0,"RANGASAMUDRAM, WARANGAL",TANK,TELANGANA,27.0,29.0,1.7,3.7,7.1,8.6,606.0,1306.0,2.1,10.0,0.4,5.6,2.0,27.0,120.0,430.0,2021
1145,4231.0,"RAYAM CHERUVU, BONTHAPALLY VILLAGE, JINNARAM MANDAL,
SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,34.0,4.6,5.8,7.1,7.4,480.0,1325.0,2.5,4.0,4.1,10.2,2.0,9.0,27.0,47.0,2021
1146,4302.0,"RUDRARAM TANK, RUDRARAM (V)PATANCHERU (M) SANGAREDDY
DISTRICT",TANK,TELANGANA,24.0,25.0,5.1,6.4,6.6,7.5,1023.0,1898.0,3.5,6.0,7.1,15.1,2.0,8.0,47.0,84.0,2021
1147,3086.0,"SAKI TANK, PATANCHERU, RANGA
REDDY",TANK,TELANGANA,18.0,23.0,5.2,6.6,6.8,7.5,689.0,1180.0,3.0,6.2,6.16,14.1,6.0,11.0,34.0,48.0,2021
1148,4689.0,"SUNNAM KUNTA, JUBILLE HILLS",TANK,TELANGANA,23.0,29.0,1.8,6.6,6.7,8.5,344.0,820.0,2.1,8.0,0.8,8.1,7.0,27.0,150.0,430.0,2021
1149,3084.0,"WADDEPALLY TANK, KAZIPET,
WARANGAL",TANK,TELANGANA,28.0,29.0,4.1,6.3,7.6,8.5,350.0,644.0,2.1,3.0,0.5,2.6,2.0,26.0,26.0,350.0,2021
1150,4244.0,"YERDANOOR TANK, YERDANOOR (V)
SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,25.0,5.2,6.6,6.7,7.5,5.0,1437.0,2.2,5.0,9.1,15.15,8.0,12.0,43.0,84.0,2021
1151,3391.0,"DHAMBUR LAKE, DHALAI",LAKE,TRIPURA,18.0,28.5,5.1,5.9,7.0,7.4,155.0,200.0,1.0,1.6,0.72,3.0,17.0,58.0,94.0,220.0,2021
1152,4193.0,"DIMASAGAR LAKE, NORTH GATE",LAKE,TRIPURA,19.0,30.0,5.2,5.9,6.6,7.3,121.0,198.0,1.0,2.2,0.55,3.08,21.0,63.0,140.0,280.0,2021
1153,1727.0,"LAXMI NARAYAN BARI PALACE
COMPOUND, TRIPURA",LAKE,TRIPURA,19.0,29.0,5.2,6.4,7.1,7.5,124.0,211.0,1.0,1.5,0.58,2.94,13.0,58.0,79.0,210.0,2021
1154,4192.0,MBB COLLEGE LAKE,LAKE,TRIPURA,19.0,30.0,5.2,6.2,6.9,7.5,137.0,198.0,1.0,1.8,0.48,2.55,22.0,41.0,120.0,210.0,2021
1155,4643.0,RUDRASAGAR EAST LAKE TRIPURA,LAKE,TRIPURA,18.0,29.0,5.2,6.3,7.1,7.5,152.0,203.0,1.0,1.9,0.74,2.73,21.0,58.0,94.0,220.0,2021
1156,4642.0,"RUDRASAGAR NORTH LAKE,TRIPURA",LAKE,TRIPURA,18.0,29.0,5.3,6.9,6.9,7.3,148.0,206.0,1.4,2.3,0.72,3.5,27.0,84.0,150.0,280.0,2021
1157,4644.0,RUDRASAGAR WEST LAKE TRIPURA,LAKE,TRIPURA,18.0,29.0,5.6,6.5,7.0,7.7,129.0,181.0,1.0,2.1,0.73,2.73,25.0,63.0,150.0,280.0,2021
1158,1728.0,"RUDRASAGAR, SONUMURA, TRIPURA",LAKE,TRIPURA,19.0,28.5,5.1,5.8,6.6,7.5,132.0,187.0,1.1,1.7,1.07,3.06,31.0,49.0,170.0,240.0,2021
1159,3393.0,"BRAMAKUNDA POND, WEST TRIPURA",POND,TRIPURA,19.0,28.5,5.4,6.5,6.9,7.5,157.0,228.0,1.0,1.8,1.0,2.48,17.0,48.0,84.0,170.0,2021
1160,4197.0,CHATURDASH DEBATA BARI POND,POND,TRIPURA,18.5,29.0,5.6,6.7,6.7,7.3,139.0,194.0,1.0,1.8,0.67,2.39,17.0,46.0,84.0,170.0,2021
1161,4195.0,DURGABARI POND,POND,TRIPURA,18.5,30.0,5.0,6.1,6.2,7.3,142.0,198.0,1.0,1.9,0.7,2.49,15.0,48.0,63.0,210.0,2021
1162,3396.0,"JAGANNATH DIGHI, SOUTH TRIPURA",POND,TRIPURA,19.0,29.5,5.2,6.2,6.9,7.3,143.0,201.0,1.0,2.2,0.71,3.08,17.0,58.0,84.0,210.0,2021
1163,3394.0,"KALYANSAGAR AT MATARBARI, SOUTH
TRIPURA",POND,TRIPURA,19.5,29.5,5.1,6.8,7.0,7.7,141.0,220.0,1.5,2.6,1.54,4.0,33.0,93.0,140.0,280.0,2021
1164,4221.0,KATAL DIGHI POND,POND,TRIPURA,18.0,29.0,5.1,6.0,6.9,7.5,143.0,191.0,1.1,1.6,0.61,2.48,27.0,47.0,110.0,210.0,2021
1165,4194.0,LALBAHADUR DIGHI POND,POND,TRIPURA,19.0,30.0,5.1,5.9,6.8,7.4,135.0,198.0,1.0,1.9,0.58,2.4,17.0,47.0,110.0,220.0,2021
1166,3395.0,"MAHADEB DIGHI, SOUTH TRIPURA",POND,TRIPURA,19.0,29.0,5.4,6.8,6.9,7.4,134.0,192.0,1.0,1.5,0.72,2.39,17.0,63.0,94.0,240.0,2021
1167,4196.0,RADHANAGAR POND,POND,TRIPURA,19.5,30.0,1.2,6.2,6.4,8.0,147.0,216.0,3.1,11.0,0.89,6.6,47.0,94.0,210.0,430.0,2021
1168,3392.0,"SHIPAHIJALA POND, WEST TRIPURA",POND,TRIPURA,19.0,29.0,5.0,5.9,6.6,7.2,128.0,192.0,1.1,1.9,0.68,2.9,17.0,58.0,84.0,210.0,2021
1169,1364.0,"RAMGARH LAKE, U.P.",LAKE,UTTAR PRADESH,17.0,24.0,7.8,8.8,8.1,9.0,468.0,539.0,5.2,6.8,0.6,2.76,30000.0,40000.0,55000.0,64000.0,2021
1170,2499.0,"SAMARPUR JHEEL, RAEBARELI",LAKE,UTTAR PRADESH,19.0,26.0,5.8,7.0,7.6,8.2,251.0,371.0,4.0,5.0,0.8,0.92,3600.0,4300.0,6300.0,7900.0,2021
1171,2501.0,"LAXMI POND, JHANSI",POND,UTTAR PRADESH,18.0,22.0,4.5,5.8,7.2,8.4,624.0,629.0,6.0,15.0,0.6,2.76,39.0,360.0,279.5,1400.0,2021
1172,2500.0,"MAAHIL POND, URAI TEHSIL, JALAUN",POND,UTTAR PRADESH,18.0,23.2,1.2,4.7,7.5,8.9,1190.0,1336.0,16.0,32.0,0.6,2.76,4300.0,4300.0,6300.0,6300.0,2021
1173,3437.0,BHEEMTAL LAKE,LAKE,UTTARAKHAND,11.0,23.0,7.4,9.0,7.2,8.0,160.0,210.0,1.0,1.6,0.32,0.37,70.0,170.0,210.0,540.0,2021
1174,1362.0,"NAINI LAKE AT NAINITAL (WATER
INTAKE POINT)",LAKE,UTTARAKHAND,9.0,22.0,7.6,9.6,7.2,7.8,370.0,440.0,1.0,2.0,0.32,0.36,140.0,350.0,350.0,920.0,2021
1175,2539.0,"BELBONI LAKE NEAR BARJORA,
BANKURA",LAKE,WEST BENGAL,19.0,30.0,7.7,8.6,7.0,8.1,141.0,195.0,1.2,1.7,0.3,0.3,1100.0,2200.0,1400.0,3900.0,2021
1176,2505.0,"HANUMAN GHAT ON DUDHPUKUR AT
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34.0,4.0,13.1,7.8,8.7,568.0,763.0,3.2,8.5,0.35,0.72,3300.0,35000.0,4900.0,54000.0,2021
1177,2503.0,"HATISHALA GHAT ON DUDHPUKUR AT
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34.0,4.5,10.9,7.5,8.6,567.0,868.0,3.2,6.9,0.3,0.8,1400.0,92000.0,3300.0,160000.0,2021
1178,4729.0,JOREPOKHARI LAKE AT SUKHIAPOKHARI,LAKE,WEST BENGAL,6.0,24.0,5.5,7.8,6.9,7.9,20.0,97.0,1.0,1.8,0.3,0.3,60.0,5000.0,110.0,13000.0,2021
1179,2519.0,"KOCHBIHAR LAKE (SAGAR DIGHI),
COOCHBEHAR",LAKE,WEST BENGAL,21.0,30.0,6.8,8.2,6.7,7.6,32.0,68.0,1.0,2.2,0.3,0.3,400.0,5000.0,1300.0,13000.0,2021
1180,4720.0,LAKE RASIKBHEEL AT COOCHBEHAR,LAKE,WEST BENGAL,19.0,33.0,6.8,8.9,6.7,8.4,32.0,128.0,1.4,2.1,0.3,0.3,170.0,2600.0,700.0,9000.0,2021
1181,2504.0,"MAINH GHAT ON DUDHPUKUR AT
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34.0,3.8,12.0,7.6,8.7,569.0,775.0,3.6,7.2,0.3,0.9,13000.0,240000.0,23000.0,540000.0,2021
1182,2520.0,"MIRIKH LAKE, DARJEELING",LAKE,WEST BENGAL,4.0,24.0,5.8,6.9,6.5,8.0,67.0,196.0,1.8,2.8,0.3,0.32,2100.0,5000.0,5000.0,14000.0,2021
1183,1765.0,"RABINDRASAROVAR NATIONAL LAKE,
CALCUTTA, WEST BENGAL",LAKE,WEST BENGAL,22.0,31.0,5.2,9.7,7.2,8.5,252.0,826.0,1.8,4.1,0.3,1.9,330.0,790.0,1100.0,1700.0,2021
1184,2544.0,SAHEBBANDH AT PURULIA,LAKE,WEST BENGAL,22.0,32.0,8.8,9.8,7.0,7.6,311.0,422.0,2.7,7.3,0.3,0.8,3100.0,9400.0,4300.0,12000.0,2021
1185,2522.0,SINCHAL LAKE FOR DARJEELING,LAKE,WEST BENGAL,7.0,16.0,7.1,8.1,6.9,7.6,13.0,29.0,1.0,1.1,0.3,0.3,70.0,110.0,110.0,210.0,2021
1186,2521.0,"WATER RESERVIOR AT DELO LAKE,
DARJELLING",LAKE,WEST BENGAL,9.0,24.0,7.2,8.2,6.9,7.6,20.0,36.0,1.0,1.8,0.3,0.3,60.0,130.0,110.0,330.0,2021
1187,4725.0,WATER RESERVIOR ST. HELENS SCHOOL,LAKE,WEST BENGAL,8.0,18.0,7.1,8.5,6.9,7.9,16.0,73.0,1.0,1.6,0.3,0.3,70.0,110.0,110.0,330.0,2021
